Term,Status,Section Name and Title,Location,Meeting Information,Faculty,Availablity/Capacity,Credits,Academic Level
Winter 2023,Open,CHEM*1040*0234 (1510) General Chemistry I,Guelph,LEC Mon; Wed; Fri 11:30AM - 12:20PM; WMEM; Room 103LAB Wed 08:30AM - 11:20AM; SSC; Room 2109,TBA  TBA,12  /  12,0.50,Undergraduate
Winter 2023,Open,CHEM*1040*0239 (1511) General Chemistry I,Guelph,LEC Mon; Wed; Fri 11:30AM - 12:20PM; WMEM; Room 103LAB Thur 02:30PM - 05:20PM; SSC; Room 2109,TBA  TBA,12  /  12,0.50,Undergraduate
Winter 2023,Open,CHEM*1040*0240 (1512) General Chemistry I,Guelph,LEC Mon; Wed; Fri 11:30AM - 12:20PM; WMEM; Room 103LAB Thur 02:30PM - 05:20PM; SSC; Room 2109,TBA  TBA,12  /  12,0.50,Undergraduate
Winter 2023,Open,CHEM*1040*0243 (1513) General Chemistry I,Guelph,LEC Mon; Wed; Fri 11:30AM - 12:20PM; WMEM; Room 103LAB Fri 08:30AM - 11:20AM; SSC; Room 2109,TBA  TBA,12  /  12,0.50,Undergraduate
Winter 2023,Open,CHEM*1040*0244 (1514) General Chemistry I,Guelph,LEC Mon; Wed; Fri 11:30AM - 12:20PM; WMEM; Room 103LAB Fri 08:30AM - 11:20AM; SSC; Room 2109,TBA  TBA,12  /  12,0.50,Undergraduate
Winter 2023,Open,CHEM*1040*0245 (1515) General Chemistry I,Guelph,LEC Mon; Wed; Fri 11:30AM - 12:20PM; WMEM; Room 103LAB Tues 08:30AM - 11:20AM; SSC; Room 2109,TBA  TBA,12  /  12,0.50,Undergraduate
Winter 2023,Open,CHEM*1040*0246 (1516) General Chemistry I,Guelph,LEC Mon; Wed; Fri 11:30AM - 12:20PM; WMEM; Room 103LAB Tues 08:30AM - 11:20AM; SSC; Room 2109,TBA  TBA,12  /  12,0.50,Undergraduate
Winter 2023,Open,CHEM*1040*0247 (1517) General Chemistry I,Guelph,LEC Mon; Wed; Fri 11:30AM - 12:20PM; WMEM; Room 103LAB Thur 08:30AM - 11:20AM; SSC; Room 2109,TBA  TBA,12  /  12,0.50,Undergraduate
Winter 2023,Open,CHEM*1040*0248 (1518) General Chemistry I,Guelph,LEC Mon; Wed; Fri 11:30AM - 12:20PM; WMEM; Room 103LAB Thur 08:30AM - 11:20AM; SSC; Room 2109,TBA  TBA,12  /  12,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0101 (1520) General Chemistry II,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ROZH; Room 104LAB Mon 02:30PM - 05:20PM; SSC; Room 2101,L. Jones,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0102 (1521) General Chemistry II,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ROZH; Room 104LAB Mon 02:30PM - 05:20PM; SSC; Room 2101,L. Jones,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0103 (1522) General Chemistry II,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ROZH; Room 104LAB Mon 07:00PM - 09:50PM; SSC; Room 2101,L. Jones,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0104 (1523) General Chemistry II,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ROZH; Room 104LAB Mon 07:00PM - 09:50PM; SSC; Room 2101,L. Jones,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0105 (1524) General Chemistry II,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ROZH; Room 104LAB Tues 02:30PM - 05:20PM; SSC; Room 2101,L. Jones,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0106 (1525) General Chemistry II,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ROZH; Room 104LAB Tues 02:30PM - 05:20PM; SSC; Room 2101,L. Jones,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0107 (1526) General Chemistry II,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ROZH; Room 104LAB Tues 07:00PM - 09:50PM; SSC; Room 2101,L. Jones,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0108 (1527) General Chemistry II,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ROZH; Room 104LAB Tues 07:00PM - 09:50PM; SSC; Room 2101,L. Jones,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0109 (1528) General Chemistry II,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ROZH; Room 104LAB Wed 08:30AM - 11:20AM; SSC; Room 2101,L. Jones,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0110 (1529) General Chemistry II,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ROZH; Room 104LAB Wed 08:30AM - 11:20AM; SSC; Room 2101,L. Jones,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0111 (1530) General Chemistry II,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ROZH; Room 104LAB Wed 02:30PM - 05:20PM; SSC; Room 2101,L. Jones,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0112 (1531) General Chemistry II,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ROZH; Room 104LAB Wed 02:30PM - 05:20PM; SSC; Room 2101,L. Jones,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0113 (1532) General Chemistry II,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ROZH; Room 104LAB Wed 02:30PM - 05:20PM; SSC; Room 2102,L. Jones,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0114 (1533) General Chemistry II,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ROZH; Room 104LAB Wed 02:30PM - 05:20PM; SSC; Room 2102,L. Jones,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0115 (1534) General Chemistry II,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ROZH; Room 104LAB Wed 07:00PM - 09:50PM; SSC; Room 2101,L. Jones,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0116 (1535) General Chemistry II,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ROZH; Room 104LAB Wed 07:00PM - 09:50PM; SSC; Room 2101,L. Jones,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0117 (1536) General Chemistry II,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ROZH; Room 104LAB Thur 02:30PM - 05:20PM; SSC; Room 2101,L. Jones,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0118 (1537) General Chemistry II,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ROZH; Room 104LAB Thur 02:30PM - 05:20PM; SSC; Room 2101,L. Jones,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0119 (1538) General Chemistry II,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ROZH; Room 104LAB Thur 07:00PM - 09:50PM; SSC; Room 2101,L. Jones,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0120 (1539) General Chemistry II,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ROZH; Room 104LAB Thur 07:00PM - 09:50PM; SSC; Room 2101,L. Jones,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0121 (1540) General Chemistry II,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ROZH; Room 104LAB Mon 02:30PM - 05:20PM; SSC; Room 2102,L. Jones,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0122 (1541) General Chemistry II,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ROZH; Room 104LAB Mon 02:30PM - 05:20PM; SSC; Room 2102,L. Jones,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0123 (1542) General Chemistry II,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ROZH; Room 104LAB Mon 02:30PM - 05:20PM; SSC; Room 2103,L. Jones,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0124 (1543) General Chemistry II,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ROZH; Room 104LAB Mon 02:30PM - 05:20PM; SSC; Room 2103,L. Jones,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0125 (1544) General Chemistry II,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ROZH; Room 104LAB Mon 07:00PM - 09:50PM; SSC; Room 2102,L. Jones,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0226 (1546) General Chemistry II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ROZH; Room 104LAB Mon 07:00PM - 09:50PM; SSC; Room 2102,L. Jones,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0227 (1547) General Chemistry II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ROZH; Room 104LAB Tues 08:30AM - 11:20AM; SSC; Room 2101,L. Jones,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0228 (1548) General Chemistry II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ROZH; Room 104LAB Tues 08:30AM - 11:20AM; SSC; Room 2101,L. Jones,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0229 (1549) General Chemistry II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ROZH; Room 104LAB Tues 08:30AM - 11:20AM; SSC; Room 2102,L. Jones,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0230 (1550) General Chemistry II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ROZH; Room 104LAB Tues 08:30AM - 11:20AM; SSC; Room 2102,L. Jones,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0231 (1551) General Chemistry II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ROZH; Room 104LAB Tues 02:30PM - 05:20PM; SSC; Room 2102,L. Jones,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0232 (1552) General Chemistry II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ROZH; Room 104LAB Tues 02:30PM - 05:20PM; SSC; Room 2102,L. Jones,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0233 (1553) General Chemistry II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ROZH; Room 104LAB Tues 07:00PM - 09:50PM; SSC; Room 2102,L. Jones,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0234 (1554) General Chemistry II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ROZH; Room 104LAB Tues 07:00PM - 09:50PM; SSC; Room 2102,L. Jones,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0235 (1555) General Chemistry II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ROZH; Room 104LAB Wed 08:30AM - 11:20AM; SSC; Room 2102,L. Jones,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0236 (1556) General Chemistry II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ROZH; Room 104LAB Wed 08:30AM - 11:20AM; SSC; Room 2102,L. Jones,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0237 (1557) General Chemistry II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ROZH; Room 104LAB Wed 02:30PM - 05:20PM; SSC; Room 2103,L. Jones,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0238 (1558) General Chemistry II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ROZH; Room 104LAB Wed 02:30PM - 05:20PM; SSC; Room 2103,L. Jones,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0239 (1559) General Chemistry II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ROZH; Room 104LAB Wed 02:30PM - 05:20PM; SSC; Room 2104,L. Jones,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0240 (1560) General Chemistry II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ROZH; Room 104LAB Wed 02:30PM - 05:20PM; SSC; Room 2104,L. Jones,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0241 (1561) General Chemistry II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ROZH; Room 104LAB Wed 07:00PM - 09:50PM; SSC; Room 2102,L. Jones,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0242 (1562) General Chemistry II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ROZH; Room 104LAB Wed 07:00PM - 09:50PM; SSC; Room 2102,L. Jones,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0243 (1563) General Chemistry II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ROZH; Room 104LAB Thur 08:30AM - 11:20AM; SSC; Room 2101,L. Jones,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0244 (1564) General Chemistry II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ROZH; Room 104LAB Thur 08:30AM - 11:20AM; SSC; Room 2101,L. Jones,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0245 (1565) General Chemistry II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ROZH; Room 104LAB Wed 08:30AM - 11:20AM; SSC; Room 2108,L. Jones,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0246 (1566) General Chemistry II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ROZH; Room 104LAB Wed 08:30AM - 11:20AM; SSC; Room 2108,L. Jones,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0247 (1567) General Chemistry II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ROZH; Room 104LAB Mon 02:30PM - 05:20PM; SSC; Room 2104,L. Jones,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0248 (1568) General Chemistry II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ROZH; Room 104LAB Mon 02:30PM - 05:20PM; SSC; Room 2104,L. Jones,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0249 (1569) General Chemistry II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ROZH; Room 104LAB Mon 07:00PM - 09:50PM; SSC; Room 2103,L. Jones,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0250 (1570) General Chemistry II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; ROZH; Room 104LAB Mon 07:00PM - 08:50PM; SSC; Room 2103,L. Jones,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0351 (1572) General Chemistry II,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; ROZH; Room 104LAB Tues 08:30AM - 11:20AM; SSC; Room 2103,TBA  TBA,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0352 (1573) General Chemistry II,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; ROZH; Room 104LAB Tues 08:30AM - 11:20AM; SSC; Room 2103,TBA  TBA,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0353 (1574) General Chemistry II,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; ROZH; Room 104LAB Tues 02:30PM - 05:20PM; SSC; Room 2103,TBA  TBA,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0354 (1575) General Chemistry II,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; ROZH; Room 104LAB Tues 02:30PM - 05:20PM; SSC; Room 2103,TBA  TBA,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0355 (1576) General Chemistry II,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; ROZH; Room 104LAB Tues 07:00PM - 09:50PM; SSC; Room 2103,TBA  TBA,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0356 (1577) General Chemistry II,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; ROZH; Room 104LAB Tues 07:00PM - 09:50PM; SSC; Room 2103,TBA  TBA,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0357 (1578) General Chemistry II,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; ROZH; Room 104LAB Tues 02:30PM - 05:20PM; SSC; Room 2108,TBA  TBA,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0358 (1579) General Chemistry II,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; ROZH; Room 104LAB Tues 02:30PM - 05:20PM; SSC; Room 2108,TBA  TBA,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0359 (1580) General Chemistry II,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; ROZH; Room 104LAB Thur 08:30AM - 11:20AM; SSC; Room 2102,TBA  TBA,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0360 (1581) General Chemistry II,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; ROZH; Room 104LAB Thur 08:30AM - 11:20AM; SSC; Room 2102,TBA  TBA,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0361 (1582) General Chemistry II,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; ROZH; Room 104LAB Thur 02:30PM - 05:20PM; SSC; Room 2103,TBA  TBA,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0362 (1583) General Chemistry II,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; ROZH; Room 104LAB Thur 02:30PM - 05:20PM; SSC; Room 2103,TBA  TBA,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0363 (1584) General Chemistry II,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; ROZH; Room 104LAB Tues 02:30PM - 05:20PM; SSC; Room 2104,TBA  TBA,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0364 (1585) General Chemistry II,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; ROZH; Room 104LAB Tues 02:30PM - 05:20PM; SSC; Room 2104,TBA  TBA,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0365 (1586) General Chemistry II,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; ROZH; Room 104LAB Wed 07:00PM - 09:50PM; SSC; Room 2103,TBA  TBA,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0366 (1587) General Chemistry II,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; ROZH; Room 104LAB Wed 07:00PM - 09:50PM; SSC; Room 2103,TBA  TBA,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0367 (1588) General Chemistry II,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; ROZH; Room 104LAB Tues 08:30AM - 11:20AM; SSC; Room 2104,TBA  TBA,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0368 (1589) General Chemistry II,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; ROZH; Room 104LAB Tues 08:30AM - 11:20AM; SSC; Room 2104,TBA  TBA,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0369 (1590) General Chemistry II,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; ROZH; Room 104LAB Thur 07:00PM - 09:50PM; SSC; Room 2102,TBA  TBA,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0370 (1591) General Chemistry II,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; ROZH; Room 104LAB Thur 07:00PM - 09:50PM; SSC; Room 2102,TBA  TBA,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0371 (1592) General Chemistry II,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; ROZH; Room 104LAB Thur 08:30AM - 11:20AM; SSC; Room 2103,TBA  TBA,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0372 (1593) General Chemistry II,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; ROZH; Room 104LAB Thur 08:30AM - 11:20AM; SSC; Room 2103,TBA  TBA,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0373 (1594) General Chemistry II,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; ROZH; Room 104LAB Thur 02:30PM - 05:20PM; SSC; Room 2104,TBA  TBA,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0374 (1595) General Chemistry II,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; ROZH; Room 104LAB Thur 02:30PM - 05:20PM; SSC; Room 2104,TBA  TBA,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0375 (1596) General Chemistry II,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; ROZH; Room 104LAB Thur 07:00PM - 09:50PM; SSC; Room 2103,TBA  TBA,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0476 (1598) General Chemistry II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; WMEM; Room 103LAB Mon 02:30PM - 05:20PM; SSC; Room 2108,TBA  TBA,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0477 (1599) General Chemistry II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; WMEM; Room 103LAB Mon 02:30PM - 05:20PM; SSC; Room 2108,TBA  TBA,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0478 (1600) General Chemistry II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; WMEM; Room 103LAB Mon 07:00PM - 09:50PM; SSC; Room 2108,TBA  TBA,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0479 (1601) General Chemistry II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; WMEM; Room 103LAB Mon 07:00PM - 09:50PM; SSC; Room 2108,TBA  TBA,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0480 (1602) General Chemistry II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; WMEM; Room 103LAB Wed 07:00PM - 09:50PM; SSC; Room 2104,TBA  TBA,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0481 (1603) General Chemistry II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; WMEM; Room 103LAB Wed 07:00PM - 09:50PM; SSC; Room 2104,TBA  TBA,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0482 (1604) General Chemistry II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; WMEM; Room 103LAB Tues 07:00PM - 09:50PM; SSC; Room 2108,TBA  TBA,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0483 (1605) General Chemistry II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; WMEM; Room 103LAB Tues 07:00PM - 09:50PM; SSC; Room 2108,TBA  TBA,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0484 (1606) General Chemistry II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; WMEM; Room 103LAB Thur 02:30PM - 05:20PM; SSC; Room 2102,TBA  TBA,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0485 (1607) General Chemistry II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; WMEM; Room 103LAB Thur 02:30PM - 05:20PM; SSC; Room 2102,TBA  TBA,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0486 (1608) General Chemistry II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; WMEM; Room 103LAB Wed 02:30PM - 05:20PM; SSC; Room 2108,TBA  TBA,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0487 (1609) General Chemistry II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; WMEM; Room 103LAB Wed 02:30PM - 05:20PM; SSC; Room 2108,TBA  TBA,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0488 (1610) General Chemistry II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; WMEM; Room 103LAB Thur 07:00PM - 09:50PM; SSC; Room 2104,TBA  TBA,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0489 (1611) General Chemistry II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; WMEM; Room 103LAB Thur 07:00PM - 09:50PM; SSC; Room 2104,TBA  TBA,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0490 (1612) General Chemistry II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; WMEM; Room 103LAB Wed 07:00PM - 09:50PM; SSC; Room 2108,TBA  TBA,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0491 (1613) General Chemistry II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; WMEM; Room 103LAB Wed 07:00PM - 09:50PM; SSC; Room 2108,TBA  TBA,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0492 (1614) General Chemistry II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; WMEM; Room 103LAB Thur 08:30AM - 11:20AM; SSC; Room 2104,TBA  TBA,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0493 (1615) General Chemistry II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; WMEM; Room 103LAB Thur 08:30AM - 11:20AM; SSC; Room 2104,TBA  TBA,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0494 (1616) General Chemistry II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; WMEM; Room 103LAB Tues 08:30AM - 11:20AM; SSC; Room 2108,TBA  TBA,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0495 (1617) General Chemistry II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; WMEM; Room 103LAB Tues 08:30AM - 11:20AM; SSC; Room 2108,TBA  TBA,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0496 (1618) General Chemistry II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; WMEM; Room 103LAB Mon 07:00PM - 09:50PM; SSC; Room 2104,TBA  TBA,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0497 (1619) General Chemistry II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; WMEM; Room 103LAB Mon 07:00PM - 09:50PM; SSC; Room 2104,TBA  TBA,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*0498 (1620) General Chemistry II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; WMEM; Room 103LAB Tues 07:00PM - 09:50PM; SSC; Room 2104,TBA  TBA,0  /  0,0.50,Undergraduate
Winter 2023,Open,CHEM*1050*0499 (1621) General Chemistry II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; WMEM; Room 103LAB Tues 07:00PM - 09:50PM; SSC; Room 2104,TBA  TBA,6  /  6,0.50,Undergraduate
Winter 2023,Closed,CHEM*1050*04A2 (1622) General Chemistry II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; WMEM; Room 103LAB Thur 07:00PM - 09:50PM; SSC; Room 2103,TBA  TBA,0  /  0,0.50,Undergraduate
