Term,Status,Section Name and Title,Location,Meeting Information,Faculty,Availablity/Capacity,Credits,Academic Level
Winter 2023,Open,FINA*6551*01 (2407) Sem: Art Theory ,Guelph,SEM Wed 08:30AM - 11:20AM; ALEX; Room 286,R. Enright,8  /  10,0.50,Graduate
Winter 2023,Open,FINA*6615*01 (2408) MFA Studio III,Guelph,LAB Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,16  /  18,1.50,Graduate
Winter 2023,Open,FINA*6641*01 (2409) MFA Seminar IV,Guelph,SEM Wed 02:30PM - 05:20PM; ALEX; Room 380,K. MacDonald,8  /  10,0.50,Graduate
Winter 2023,Open,FINA*6652*01 (2410) Study: Art Theory ,Guelph,SEM Wed 08:30AM - 11:20AM; ; Room 002,R. Enright,8  /  10,0.50,Graduate
Winter 2023,Open,FOOD*2010*DE01 (2411) Principles of Food Science,Guelph,Distance Education Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,M. Marcone,175  /  175,0.50,Undergraduate
Winter 2023,Open,FOOD*2100*01 (2412) Communication in Food Science,Guelph,LEC Thur 02:30PM - 05:20PM; GFTC; Room 241,D. Mercer,40  /  40,0.50,Undergraduate
Winter 2023,Open,FOOD*2410*DE01 (2413) Intro to Food Processing,Guelph,Distance Education Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,D. Mercer,135  /  135,0.50,Undergraduate
Winter 2023,Open,FOOD*2620*0101 (2414) Food Engineering Principles,Guelph,LEC Mon; Wed; Fri 02:30PM - 03:20PM; GFTC; Room 241LAB Mon 08:30AM - 10:20AM; GFTC; Room 241,L. Lim,50  /  50,0.50,Undergraduate
Winter 2023,Open,FOOD*3040*0101 (2415) Food Chemistry II,Guelph,LEC Mon; Wed 11:30AM - 12:50PM; ALEX; Room 259LAB Fri 11:30AM - 02:20PM; FS; Room 202,I. Joye,23  /  23,0.50,Undergraduate
Winter 2023,Open,FOOD*3040*0102 (2416) Food Chemistry II,Guelph,LEC Mon; Wed 11:30AM - 12:50PM; ALEX; Room 259LAB Thur 02:30PM - 05:20PM; FS; Room 202,I. Joye,22  /  22,0.50,Undergraduate
Winter 2023,Open,FOOD*3060*01 (2417) Food Chemistry II,Guelph,LEC Mon; Wed 11:30AM - 12:50PM; ALEX; Room 259,I. Joye,5  /  5,0.50,Undergraduate
Winter 2023,Open,FOOD*3170*0101 (2418) Food Processing II,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; GFTC; Room 241LAB Mon 02:30PM - 05:20PM; FS; Room 128LAB Mon 02:30PM - 05:20PM; GFTC; Room 168,D. Mercer,25  /  25,0.50,Undergraduate
Winter 2023,Open,FOOD*3170*0102 (2419) Food Processing II,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; GFTC; Room 241LAB Wed 02:30PM - 05:20PM; FS; Room 128LAB Wed 02:30PM - 05:20PM; GFTC; Room 168,D. Mercer,25  /  25,0.50,Undergraduate
Winter 2023,Open,FOOD*3260*0101 (2420) Industrial Microbiology,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ANNU; Room 156LAB Tues 02:30PM - 04:20PM; FS; Room 202LAB Fri 02:30PM - 04:20PM; FS; Room 202,K. Warriner,60  /  60,0.50,Undergraduate
Winter 2023,Open,FOOD*3270*01 (2421) Industrial Microbiology,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; ANNU; Room 156,K. Warriner,39  /  39,0.50,Undergraduate
Winter 2023,Open,FOOD*3700*0101 (2422) Sensory Evaluation of Foods,Guelph,LEC Mon; Wed 01:00PM - 02:20PM; GFTC; Room 241LAB Mon 08:30AM - 11:20AM; GFTC; Room 146,L. Duizer,25  /  25,0.50,Undergraduate
Winter 2023,Open,FOOD*3700*0102 (2423) Sensory Evaluation of Foods,Guelph,LEC Mon; Wed 01:00PM - 02:20PM; GFTC; Room 241LAB Wed 08:30AM - 11:20AM; GFTC; Room 146,L. Duizer,25  /  25,0.50,Undergraduate
Winter 2023,Open,FOOD*4020*0101 (2424) Quality Mgmt in Food Industry,Guelph,LEC Mon; Wed 11:30AM - 12:50PM; MACN; Room 202SEM Mon 08:30AM - 09:20AM; MACS; Room 301,M. Corradini,25  /  25,0.50,Undergraduate
Winter 2023,Open,FOOD*4090*01 (2425) Functional Foods ,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; THRN; Room 1200,P. Spagnuolo,40  /  40,0.50,Undergraduate
Winter 2023,Open,FOOD*4110*0101 (2426) Meat and Poultry Processing,Guelph,LEC Mon; Wed 10:30AM - 11:20AM; GFTC; Room 241LAB Mon 02:30PM - 05:20PM; ANNU; Room 159,S. Barbut,30  /  30,0.50,Undergraduate
Winter 2023,Open,FOOD*4220*01 (2427) Topics in Food Science,Guelph,LAB Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,L. Lim,20  /  20,0.50,Undergraduate
Winter 2023,Open,FOOD*4230*01 (2428) Research in Food Science,Guelph,LAB Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,D. Goff,20  /  20,0.50,Undergraduate
Winter 2023,Open,FOOD*4270*0101 (2429) Food Product Development II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MACS; Room 129LAB Thur 02:30PM - 05:20PM; FS; Room 128,S. Walker,12  /  12,0.50,Undergraduate
Winter 2023,Open,FOOD*4270*0102 (2430) Food Product Development II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MACS; Room 129LAB Fri 08:30AM - 11:20AM; FS; Room 128,S. Walker,12  /  12,0.50,Undergraduate
Winter 2023,Open,FOOD*4310*DE01 (2431) Food Safety Management Systems,Guelph,Distance Education Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,K. Warriner,40  /  40,0.50,Undergraduate
Winter 2023,Open,FOOD*4400*0101 (2432) Dairy Processing,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; GFTC; Room 241LAB Tues 02:30PM - 05:20PM; GFTC; Room 168,A. Marciniak,50  /  50,0.50,Undergraduate
Winter 2023,Open,FOOD*6010*DE01 (2433) Dairy Products and Processes,Guelph,Distance Education Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,A. Marciniak,17  /  20,0.50,Graduate
Winter 2023,Open,FOOD*6190*01 (2434) Advances in Food Science,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,I. Joye,10  /  10,0.50,Graduate
Winter 2023,Open,FOOD*6720*01 (2435) ST: Food Microbiology,Guelph,LEC Mon; Wed 10:00AM - 11:20AM; FS; Room 128,G. LaPointe,20  /  20,0.25,Graduate
Winter 2023,Open,FOOD*6720*02 (2436) ST: Food Microbiology,Guelph,LEC Mon; Wed 01:00PM - 02:20PM; FS; Room 128,G. LaPointe,20  /  20,0.25,Graduate
Winter 2023,Open,FRAN*6000*01 (2437) Quantitative Research Methods,Guelph,LEC Wed 08:30AM - 11:20AM; MACS; Room 331,B. Lo,22  /  30,0.50,Graduate
Winter 2023,Open,FRAN*6020*01 (2438) Qualitative Research Methods,Guelph,LEC Tues 08:30AM - 11:20AM; MACS; Room 331,O. Smoliak,11  /  20,0.50,Graduate
Winter 2023,Open,FRAN*6080*01 (2439) Power Rel,Guelph,LEC Mon 11:30AM - 02:20PM; FVMI; Room 129,TBA  TBA,20  /  20,0.50,Graduate
Winter 2023,Open,FRAN*6090*01 (2440) Practicum:Couple/Fam Therapy,Guelph,LEC Wed 02:30PM - 05:20PM; FVMI; Room 129,TBA  TBA,5  /  8,1.00,Graduate
Winter 2023,Open,FRAN*6100*01 (2441) Clinical Issues in CFT,Guelph,LEC Thur 12:30PM - 03:20PM; FVMI; Room 129,O. Smoliak,12  /  16,0.50,Graduate
Winter 2023,Open,FRAN*6221*01 (2442) EBP ,Guelph,LEC Wed 02:30PM - 05:20PM; MACS; Room 331,M. Preyde,20  /  20,0.50,Graduate
Winter 2023,Open,FRAN*6320*01 (3877) Human Sexuality: Life Span,Guelph,LEC Thur 04:00PM - 06:50PM; AD-S; Room VIRTUAL,R. Neustifter,13  /  15,0.50,Graduate
Winter 2023,Open,FRAN*6330*01 (2443) MSc Research Seminar,Guelph,LEC Thur 02:30PM - 03:50PM; MINS; Room 106,T. Kukkonen,30  /  35,0.25,Graduate
Winter 2023,Open,FRAN*6510*01 (2444) Nutrition in the Community,Guelph,LEC Mon 08:30AM - 11:20AM; MACS; Room 331,J. Haines,13  /  28,0.50,Graduate
Winter 2023,Open,FRAN*6550*01 (2445) PhD Research Seminar,Guelph,LEC Thur 02:30PM - 03:50PM; MINS; Room 106,T. Kukkonen,13  /  15,0.25,Graduate
Winter 2023,Open,FRAN*6720*01 (2446) AHN Practicum II,Guelph,LEC Mon 11:30AM - 02:20PM; MACS; Room 331,A. Prescod,11  /  24,1.50,Graduate
Winter 2023,Open,FRAN*6740*01 (2447) Foodservice Mgmt in Healthcare,Guelph,LEC Mon 02:30PM - 05:20PM; MACS; Room 331,TBA  TBA,11  /  24,0.50,Graduate
Winter 2023,Open,FREN*1200*0101 (2459) French Language I,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; MCKN; Room 305LAB Wed 12:30PM - 01:20PM; MCKN; Room 034A,A. Barysevich,10  /  10,0.50,Undergraduate
Winter 2023,Open,FREN*1200*0102 (2460) French Language I,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; MCKN; Room 305LAB Thur 09:30AM - 10:20AM; MCKN; Room 034A,A. Barysevich,10  /  10,0.50,Undergraduate
Winter 2023,Open,FREN*1200*0103 (2461) French Language I,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; MCKN; Room 305LAB Thur 11:30AM - 12:20PM; MCKN; Room 034A,A. Barysevich,10  /  10,0.50,Undergraduate
Winter 2023,Open,FREN*1200*0204 (2462) French Language I,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; MCKN; Room 304LAB Wed 09:30AM - 10:20AM; MCKN; Room 034A,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,FREN*1200*0205 (2463) French Language I,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; MCKN; Room 304LAB Thur 12:30PM - 01:20PM; MCKN; Room 034A,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,FREN*1200*0206 (2464) French Language I,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; MCKN; Room 304LAB Fri 10:30AM - 11:20AM; MCKN; Room 034A,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,FREN*1300*0101 (2465) French Language II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; MCKN; Room 304SEM Wed 12:30PM - 01:20PM; MCKN; Room 059,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,FREN*1300*0102 (2466) French Language II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; MCKN; Room 304SEM Thur 09:30AM - 10:20AM; MCKN; Room 059,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,FREN*1300*0103 (2467) French Language II,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; MCKN; Room 304SEM Thur 11:30AM - 12:20PM; MCKN; Room 059,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,FREN*1300*0204 (2468) French Language II,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; MCKN; Room 305SEM Wed 09:30AM - 10:20AM; MCKN; Room 059,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,FREN*1300*0205 (2469) French Language II,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; MCKN; Room 305SEM Thur 12:30PM - 01:20PM; MCKN; Room 059,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,FREN*1300*0206 (2470) French Language II,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; MCKN; Room 305SEM Fri 11:30AM - 12:20PM; MCKN; Room 059,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,FREN*1300*0307 (2471) French Language II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MCKN; Room 315SEM Wed 11:30AM - 12:20PM; MCKN; Room 059,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,FREN*1300*0308 (2472) French Language II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MCKN; Room 315SEM Thur 10:30AM - 11:20AM; MCKN; Room 059,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,FREN*1300*0309 (2473) French Language II,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MCKN; Room 315SEM Fri 09:30AM - 10:20AM; MCKN; Room 059,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,FREN*2020*0101 (2474) France: Literature ,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; MCKN; Room 306LAB Tues 12:30PM - 01:20PM; MCKN; Room 034A,J. Satyre,10  /  10,0.50,Undergraduate
Winter 2023,Open,FREN*2020*0102 (2475) France: Literature ,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; MCKN; Room 306LAB Wed 11:30AM - 12:20PM; MCKN; Room 034A,J. Satyre,10  /  10,0.50,Undergraduate
Winter 2023,Open,FREN*2020*0103 (2476) France: Literature ,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; MCKN; Room 306LAB Fri 12:30PM - 01:20PM; MCKN; Room 034A,J. Satyre,10  /  10,0.50,Undergraduate
Winter 2023,Open,FREN*2060*0101 (2477) Quebec: Literature ,Guelph,LEC Thur 02:30PM - 03:50PM; MCKN; Room 307LEC Tues 02:30PM - 03:50PM; AD-S; Room VIRTUALLAB Fri 09:30AM - 10:20AM; MCKN; Room 034A,A. Wroblewski,10  /  10,0.50,Undergraduate
Winter 2023,Open,FREN*2060*0102 (2478) Quebec: Literature ,Guelph,LEC Thur 02:30PM - 03:50PM; MCKN; Room 307LEC Tues 02:30PM - 03:50PM; AD-S; Room VIRTUALLAB Fri 11:30AM - 12:20PM; MCKN; Room 034A,A. Wroblewski,10  /  10,0.50,Undergraduate
Winter 2023,Open,FREN*2060*0103 (2479) Quebec: Literature ,Guelph,LEC Thur 02:30PM - 03:50PM; MCKN; Room 307LEC Tues 02:30PM - 03:50PM; AD-S; Room VIRTUALLAB Fri 01:30PM - 02:20PM; MCKN; Room 034A,A. Wroblewski,10  /  10,0.50,Undergraduate
Winter 2023,Open,FREN*2500*01 (2480) French Translation I,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; AD-S; Room VIRTUAL,D. Cornelio,35  /  35,0.50,Undergraduate
Winter 2023,Open,FREN*2520*0101 (2481) French Composition I,Guelph,LEC Mon; Wed 12:30PM - 01:20PM; MCKN; Room 304LAB Tues 09:30AM - 10:20AM; MCKN; Room 034A,A. Barysevich,10  /  10,0.50,Undergraduate
Winter 2023,Open,FREN*2520*0102 (2482) French Composition I,Guelph,LEC Mon; Wed 12:30PM - 01:20PM; MCKN; Room 304LAB Wed 10:30AM - 11:20AM; MCKN; Room 034A,A. Barysevich,10  /  10,0.50,Undergraduate
Winter 2023,Open,FREN*2520*0103 (2483) French Composition I,Guelph,LEC Mon; Wed 12:30PM - 01:20PM; MCKN; Room 304LAB Thur 10:30AM - 11:20AM; MCKN; Room 034A,A. Barysevich,10  /  10,0.50,Undergraduate
Winter 2023,Open,FREN*3140*01 (2484) Women in Lit; Art ,Guelph,LEC Thur 04:00PM - 05:20PM; MCKN; Room 315LEC Tues 04:00PM - 05:20PM; AD-S; Room VIRTUAL,A. Wroblewski,35  /  35,0.50,Undergraduate
Winter 2023,Open,FREN*3520*01 (2485) French Composition II,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; AD-S; Room VIRTUAL,D. Cornelio,35  /  35,0.50,Undergraduate
Winter 2023,Open,FREN*3700*01 (2486) Experiential Learning ,Guelph,LEC Wed 07:00PM - 09:50PM; ROZH; Room 108,TBA  TBA,20  /  20,0.50,Undergraduate
Winter 2023,Open,FREN*4020*01 (2487) Contemp Francophone Theatre,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; MCKN; Room 315,S. Nutting,35  /  35,0.50,Undergraduate
Winter 2023,Open,FREN*6021*01 (2488) Francophone Lit in Canada,Guelph,LEC Wed 02:30PM - 05:20PM; MCKN; Room 059,S. Nutting,14  /  15,0.50,Graduate
Winter 2023,Open,FREN*6022*01 (2489) Caribbean ,Guelph,LEC Thur 02:30PM - 05:20PM; MCKN; Room 521,J. Satyre,13  /  15,0.50,Graduate
Winter 2023,Open,FREN*6051*01 (2490) Major Research Paper,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,10  /  10,0.50,Graduate
Winter 2023,Open,FRHD*1010*DE01 (2491) Human Development,Guelph,Distance Education Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,A. Balter,300  /  300,0.50,Undergraduate
Winter 2023,Open,FRHD*1020*01 (2492) Couple ,Guelph,LEC Wed 07:00PM - 09:50PM; ROZH; Room 101,TBA  TBA,300  /  300,0.50,Undergraduate
Winter 2023,Open,FRHD*1100*DE01 (2493) Life: Health and Well-Being,Guelph,Distance Education Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,R. Neustifter,350  /  350,0.50,Undergraduate
Winter 2023,Open,FRHD*2040*01 (2494) Program Design for Children,Guelph,LEC Tues 07:00PM - 09:50PM; MCKN; Room 121,T. van Rhijn,80  /  80,0.50,Undergraduate
Winter 2023,Open,FRHD*2100*0101 (2495) Development of Human Sexuality,Guelph,LEC Mon; Wed 12:30PM - 01:20PM; ALEX; Room 200SEM Tues 08:30AM - 09:20AM; ANNU; Room 306,TBA  TBA,20  /  20,0.50,Undergraduate
Winter 2023,Open,FRHD*2100*0102 (2496) Development of Human Sexuality,Guelph,LEC Mon; Wed 12:30PM - 01:20PM; ALEX; Room 200SEM Tues 09:30AM - 10:20AM; ANNU; Room 306,TBA  TBA,20  /  20,0.50,Undergraduate
Winter 2023,Open,FRHD*2100*0103 (2497) Development of Human Sexuality,Guelph,LEC Mon; Wed 12:30PM - 01:20PM; ALEX; Room 200SEM Tues 11:30AM - 12:20PM; ANNU; Room 306,TBA  TBA,20  /  20,0.50,Undergraduate
Winter 2023,Open,FRHD*2100*0104 (2498) Development of Human Sexuality,Guelph,LEC Mon; Wed 12:30PM - 01:20PM; ALEX; Room 200SEM Tues 01:30PM - 02:20PM; MACN; Room 201,TBA  TBA,20  /  20,0.50,Undergraduate
Winter 2023,Open,FRHD*2100*0105 (2499) Development of Human Sexuality,Guelph,LEC Mon; Wed 12:30PM - 01:20PM; ALEX; Room 200SEM Tues 03:30PM - 04:20PM; ANNU; Room 306,TBA  TBA,20  /  20,0.50,Undergraduate
Winter 2023,Open,FRHD*2100*0106 (2500) Development of Human Sexuality,Guelph,LEC Mon; Wed 12:30PM - 01:20PM; ALEX; Room 200SEM Wed 10:30AM - 11:20AM; ANNU; Room 306,TBA  TBA,20  /  20,0.50,Undergraduate
Winter 2023,Open,FRHD*2100*0107 (2501) Development of Human Sexuality,Guelph,LEC Mon; Wed 12:30PM - 01:20PM; ALEX; Room 200SEM Wed 03:30PM - 04:20PM; MACN; Room 201,TBA  TBA,20  /  20,0.50,Undergraduate
Winter 2023,Open,FRHD*2100*0108 (2502) Development of Human Sexuality,Guelph,LEC Mon; Wed 12:30PM - 01:20PM; ALEX; Room 200SEM Fri 12:30PM - 01:20PM; ANNU; Room 306,TBA  TBA,20  /  20,0.50,Undergraduate
Winter 2023,Open,FRHD*2100*0109 (2503) Development of Human Sexuality,Guelph,LEC Mon; Wed 12:30PM - 01:20PM; ALEX; Room 200SEM Fri 01:30PM - 02:20PM; ANNU; Room 306,TBA  TBA,20  /  20,0.50,Undergraduate
Winter 2023,Open,FRHD*2100*0110 (2504) Development of Human Sexuality,Guelph,LEC Mon; Wed 12:30PM - 01:20PM; ALEX; Room 200SEM Fri 03:30PM - 04:20PM; ANNU; Room 306,TBA  TBA,20  /  20,0.50,Undergraduate
Winter 2023,Open,FRHD*2260*01 (2505) Infant Development,Guelph,LEC Thur 07:00PM - 09:50PM; ALEX; Room 200,TBA  TBA,200  /  200,0.50,Undergraduate
Winter 2023,Open,FRHD*2400*0101 (2506) Introduction to Human Services,Guelph,LEC Mon 07:00PM - 08:50PM; CRSC; Room 117SEM Mon 04:30PM - 05:20PM; MCKN; Room 315,TBA  TBA,35  /  35,0.50,Undergraduate
Winter 2023,Open,FRHD*2400*0102 (2507) Introduction to Human Services,Guelph,LEC Mon 07:00PM - 08:50PM; CRSC; Room 117SEM Mon 05:30PM - 06:20PM; MINS; Room 037,TBA  TBA,35  /  35,0.50,Undergraduate
Winter 2023,Open,FRHD*3040*01 (2508) Parenting ,Guelph,LEC Tues; Thur 05:30PM - 06:50PM; THRN; Room 1200,TBA  TBA,200  /  200,0.50,Undergraduate
Winter 2023,Open,FRHD*3190*DE01 (2509) Admin of Programs for Children,Guelph,Distance Education Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,K. Squires,150  /  150,0.50,Undergraduate
Winter 2023,Open,FRHD*3200*0101 (2510) Practicum I: Child,Guelph,LEC Fri 08:30AM - 11:20AM; ALEX; Room 309LAB Mon; Wed 08:30AM - 02:20PM; CCLC; Room 106,TBA  TBA,15  /  15,1.00,Undergraduate
Winter 2023,Open,FRHD*3200*0102 (2511) Practicum I: Child,Guelph,LEC Fri 08:30AM - 11:20AM; ALEX; Room 309LAB Tues; Thur 08:30AM - 02:20PM; CCLC; Room 106,TBA  TBA,15  /  15,1.00,Undergraduate
Winter 2023,Open,FRHD*3250*01 (2512) Practicum: Youth,Guelph,LEC Fri 08:30AM - 11:20AM; ROZH; Room 109,J. Robson,20  /  20,1.00,Undergraduate
Winter 2023,Open,FRHD*3290*01 (2513) Practicum I: Adult,Guelph,LEC Fri 08:30AM - 11:20AM; ROZH; Room 109,J. Robson,10  /  10,1.00,Undergraduate
Winter 2023,Open,FRHD*3400*0101 (2514) Communication ,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MACN; Room 105SEM Mon 03:30PM - 04:20PM; ANNU; Room 306,R. Milhausen,20  /  20,0.50,Undergraduate
Winter 2023,Open,FRHD*3400*0102 (2515) Communication ,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MACN; Room 105SEM Mon 03:30PM - 04:20PM; MINS; Room 128,R. Milhausen,20  /  20,0.50,Undergraduate
Winter 2023,Open,FRHD*3400*0103 (2516) Communication ,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MACN; Room 105SEM Mon 04:30PM - 05:20PM; ANNU; Room 306,R. Milhausen,20  /  20,0.50,Undergraduate
Winter 2023,Open,FRHD*3400*0104 (2517) Communication ,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MACN; Room 105SEM Mon 04:30PM - 05:20PM; MINS; Room 128,R. Milhausen,20  /  20,0.50,Undergraduate
Winter 2023,Open,FRHD*3400*0105 (2518) Communication ,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MACN; Room 105SEM Wed 03:30PM - 04:20PM; ANNU; Room 306,R. Milhausen,20  /  20,0.50,Undergraduate
Winter 2023,Open,FRHD*3400*0106 (2519) Communication ,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MACN; Room 105SEM Wed 03:30PM - 04:20PM; MINS; Room 128,R. Milhausen,20  /  20,0.50,Undergraduate
Winter 2023,Open,FRHD*3400*0107 (2520) Communication ,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MACN; Room 105SEM Wed 04:30PM - 05:20PM; MINS; Room 128,R. Milhausen,20  /  20,0.50,Undergraduate
Winter 2023,Open,FRHD*3400*0108 (2521) Communication ,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MACN; Room 105SEM Tues 04:30PM - 05:20PM; MACS; Room 301,R. Milhausen,20  /  20,0.50,Undergraduate
Winter 2023,Open,FRHD*3500*01 (2522) Research Internship in FRHD,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,FRHD*3500*02 (2523) Research Internship in FRHD,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,FRHD*3500*03 (2524) Research Internship in FRHD,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,FRHD*3500*04 (2525) Research Internship in FRHD,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,FRHD*3500*05 (2526) Research Internship in FRHD,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,FRHD*4200*01 (2527) Issues in Human Sexuality,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MCKN; Room 231,T. Kukkonen,50  /  50,0.50,Undergraduate
Winter 2023,Open,FRHD*4250*01 (2528) Aging and Health,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; MCKN; Room 226,S. Maitland,50  /  50,0.50,Undergraduate
Winter 2023,Open,FRHD*4260*01 (2529) Social Policies,Guelph,LEC Wed 07:00PM - 09:50PM; MAC; Room 149,TBA  TBA,30  /  30,0.50,Undergraduate
Winter 2023,Open,FRHD*4290*01 (2530) Practicum II: Adult,Guelph,LEC Fri 11:30AM - 02:20PM; ROZH; Room 108,K. Wilson,10  /  10,1.00,Undergraduate
Winter 2023,Open,FRHD*4320*01 (2531) Social Policies Child ,Guelph,LEC Wed 07:00PM - 09:50PM; MAC; Room 149,TBA  TBA,100  /  100,0.50,Undergraduate
Winter 2023,Open,FRHD*4340*01 (2532) Practicum II: Youth,Guelph,LEC Fri 11:30AM - 02:20PM; ROZH; Room 108,K. Wilson,15  /  15,1.00,Undergraduate
Winter 2023,Open,FRHD*4350*01 (2533) Practicum III: Child,Guelph,LEC Fri 08:30AM - 11:20AM; MCKN; Room 224,A. Davies,50  /  50,1.00,Undergraduate
Winter 2023,Open,FRHD*4400*01 (2534) Youth; Risk ,Guelph,LEC Tues; Thur 11:30AM - 12:50PM; MINS; Room 106,A. Breen,60  /  60,0.50,Undergraduate
Winter 2023,Open,FRHD*4810*01 (2535) Thesis I,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,FRHD*4810*02 (2536) Thesis I,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,FRHD*4810*03 (2537) Thesis I,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,FRHD*4810*04 (2538) Thesis I,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,FRHD*4810*05 (2539) Thesis I,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,FRHD*4910*01 (2540) Thesis II,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,10  /  10,1.00,Undergraduate
Winter 2023,Open,FRHD*4910*02 (2541) Thesis II,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,10  /  10,1.00,Undergraduate
